20
831 1925
530 111 87
462 125 58
314 494 624
9 777 28
765 179 657
740 676 809
260 368 232
8 551 369
400 732 342
14 503 408
754 559 74
340 113 582
597 54 231
273 599 425
798 235 1
704 162 991
363 714 799
630 342 455
554 55 679
204 311 575
316 162 55
344 797 995
802 674 335
622 427 410
794 139 5
53 695 673
113 573 576
10 704 520
15 740 247
61 447 418
335 379 409
809 508 18
514 607 246
3 37 238
96 659 273
601 556 375
723 480 35
383 15 373
222 207 198
718 619 57
8 86 371
285 98 73
494 202 516
464 381 882
779 744 107
683 512 65
804 588 309
627 351 117
452 457 967
110 299 596
282 677 219
632 450 489
194 61 219
421 799 429
38 506 235
619 518 71
564 419 339
71 373 918
461 753 933
611 398 830
137 307 707
388 509 802
716 618 616
7 335 268
176 221 870
276 531 721
49 542 826
746 349 198
91 505 272
351 170 58
288 34 410
13 684 259
714 563 425
466 68 354
769 381 496
371 384 348
247 24 149
555 800 727
30 531 596
728 574 22
655 616 843
83 728 103
745 63 377
755 581 358
666 154 8
107 353 849
56 225 437
585 149 223
44 240 813
690 623 914
681 269 858
460 413 601
377 220 550
613 395 30
253 158 383
583 554 550
319 405 705
585 626 575
784 730 708
288 663 657
253 254 617
189 69 937
217 382 690
258 513 459
196 612 293
426 32 370
456 180 775
718 427 189
390 650 378
292 554 199
469 379 703
549 291 246
18 268 716
787 320 980
12 460 325
385 178 169
649 716 374
137 56 501
789 414 5
509 87 779
193 85 4
379 490 626
510 67 188
130 299 955
18 15 285
160 71 620
537 757 908
615 599 374
513 314 552
694 692 961
477 560 116
345 412 789
414 514 534
546 168 863
132 216 905
254 159 269
709 156 18
382 662 374
149 543 525
39 774 414
663 687 534
484 532 675
234 1 971
155 496 698
789 304 998
703 38 391
103 567 344
273 783 892
244 581 812
545 589 243
115 400 703
562 22 353
503 121 401
120 53 686
31 48 652
302 15 70
267 175 20
508 412 661
171 462 967
165 510 567
106 284 798
99 472 518
401 329 9
462 48 296
64 661 642
693 12 198
429 39 492
195 782 200
331 764 511
396 700 7
718 425 855
49 326 413
118 3 82
795 605 507
717 333 686
153 226 882
58 431 712
662 301 143
601 730 901
18 469 321
398 338 392
516 197 988
20 3 535
324 786 729
367 751 433
252 534 662
474 695 694
530 629 905
14 713 411
460 419 470
531 291 478
773 92 420
539 141 429
794 65 964
328 718 506
779 242 533
218 513 834
692 537 380
729 302 59
660 197 440
44 236 585
721 73 275
612 224 884
585 648 719
285 713 198
675 375 44
299 786 495
192 370 792
3 655 658
477 300 772
499 223 544
634 66 471
93 305 328
83 580 661
615 336 353
159 461 32
803 183 580
24 119 331
62 214 666
480 421 843
367 61 539
714 515 656
294 592 935
615 72 722
748 204 315
364 653 759
559 59 305
344 769 515
193 584 788
83 477 479
46 761 650
82 665 165
151 34 135
561 341 327
307 91 799
196 495 561
204 423 975
332 760 587
43 385 250
272 364 122
201 634 1000
175 590 50
714 45 630
682 277 979
392 595 43
180 208 964
270 701 923
502 506 325
191 661 281
526 539 211
337 746 187
113 388 133
331 69 809
203 744 108
308 387 949
134 74 526
724 670 874
626 640 132
17 283 417
755 212 476
684 260 740
603 601 768
318 98 9
438 303 377
287 318 154
629 439 129
515 246 355
810 380 995
647 203 741
83 6 951
72 50 990
615 610 133
272 101 508
690 378 525
213 578 513
30 355 826
545 294 611
579 705 562
181 372 766
179 541 795
763 730 485
524 667 416
701 307 15
342 319 255
592 573 596
39 333 556
444 198 274
580 41 437
266 186 875
330 279 867
385 625 868
339 147 683
325 101 560
243 324 468
403 153 628
25 256 664
783 367 731
423 207 216
535 42 298
766 209 282
532 237 586
149 436 606
95 768 750
316 511 826
264 785 447
752 587 895
127 356 414
390 453 749
309 303 690
296 740 841
358 769 919
631 224 49
237 150 970
518 27 780
125 278 187
66 149 844
432 113 799
527 662 668
625 125 79
374 721 714
282 731 42
490 418 318
136 359 261
302 306 878
449 68 851
673 498 858
456 121 598
326 437 546
210 499 570
215 496 89
8 630 143
181 47 136
742 116 646
641 588 676
489 780 61
74 803 335
293 214 297
145 292 766
143 261 678
476 265 52
292 143 825
400 604 402
467 68 271
663 469 321
791 685 365
578 544 813
25 737 598
449 419 265
756 779 114
388 768 896
372 582 689
727 250 518
309 508 315
428 346 90
34 16 87
5 613 26
465 782 10
628 742 13
715 165 557
158 466 292
25 193 438
673 684 364
266 651 435
463 423 472
188 658 90
632 289 822
403 724 16
323 766 8
606 777 163
188 91 711
27 394 938
519 799 830
699 333 546
379 384 131
113 650 398
797 116 363
470 466 889
251 738 102
663 536 800
281 114 380
596 238 490
702 150 555
333 710 985
755 714 180
315 672 701
673 113 474
465 647 580
803 627 599
16 75 859
705 684 539
579 555 667
262 648 366
470 104 951
55 596 312
458 711 937
376 672 591
810 206 816
298 208 255
732 551 502
194 375 94
180 546 782
802 728 549
660 671 363
801 316 9
235 91 676
203 783 934
160 529 473
478 255 810
794 764 685
489 508 363
52 223 495
22 275 169
54 501 374
706 812 613
652 100 548
267 623 915
234 771 856
103 298 676
676 747 162
567 668 996
324 243 481
22 773 575
285 83 662
751 593 1
193 682 736
251 708 241
482 369 320
443 694 669
433 18 402
112 651 887
420 725 505
331 421 956
709 504 996
721 489 215
89 809 348
276 489 271
751 702 424
339 322 679
611 813 72
693 540 368
526 600 180
409 720 843
692 650 421
381 233 385
418 761 68
11 113 295
446 710 356
724 726 140
783 657 387
255 223 302
294 290 756
430 558 381
589 360 216
37 392 898
371 109 353
695 444 324
782 16 502
6 130 290
270 96 651
80 26 406
30 207 897
696 624 356
328 35 464
627 394 84
389 420 264
121 426 518
592 767 268
38 776 715
426 671 665
135 644 656
741 435 14
21 258 505
23 328 553
46 720 874
650 249 113
295 326 905
380 632 281
637 216 514
55 765 152
586 748 199
628 408 270
467 560 921
724 22 81
104 14 622
721 154 312
493 179 548
340 612 633
216 129 11
410 73 336
105 442 996
375 144 45
719 326 931
806 322 463
373 180 372
679 12 324
649 397 118
176 445 678
512 306 256
141 689 428
168 784 425
446 237 883
508 739 277
789 648 124
623 191 752
779 360 90
589 392 951
733 772 300
424 469 710
505 27 46
48 430 78
279 679 585
605 405 444
760 500 693
42 616 310
765 657 959
41 538 24
14 791 412
230 112 790
615 476 873
625 611 640
216 226 85
779 209 863
108 9 608
782 465 377
439 367 408
581 56 830
664 67 517
423 528 601
684 231 747
20 690 538
626 581 824
38 112 723
325 573 353
502 779 802
215 580 433
141 181 889
559 630 487
373 685 152
417 188 288
713 794 609
352 732 253
538 728 993
52 143 159
770 546 903
746 309 893
339 435 53
735 541 924
332 734 975
398 403 506
530 17 854
468 674 611
650 462 757
559 289 121
364 9 624
208 70 119
140 437 942
367 479 589
419 109 779
137 747 670
73 523 759
290 260 455
376 92 39
361 563 396
738 366 884
104 431 796
526 507 930
386 3 506
132 514 88
397 362 143
639 19 844
569 552 765
352 31 665
285 317 567
373 5 106
669 550 42
69 186 150
214 130 515
328 61 933
756 293 485
219 792 904
777 812 227
545 501 976
225 459 493
100 211 849
386 590 332
510 811 345
446 124 779
274 265 258
544 73 729
143 57 499
640 553 996
265 707 819
337 712 157
778 416 641
469 660 199
126 777 539
614 111 276
307 296 546
346 694 119
1 673 692
331 578 184
397 424 623
262 424 993
559 475 840
751 217 42
290 230 975
728 328 362
606 18 484
47 779 164
675 597 737
338 321 921
4 481 587
733 82 938
623 310 216
384 379 586
524 386 201
455 284 971
525 516 221
33 338 969
677 3 315
397 388 620
480 115 479
682 798 48
598 113 532
194 213 991
714 53 425
664 543 892
375 292 241
632 757 403
507 616 638
563 638 861
242 506 526
525 687 244
423 624 415
214 552 472
253 585 693
398 366 188
573 184 392
316 255 711
687 726 689
212 207 592
792 387 944
119 32 588
736 91 429
277 340 216
575 710 884
434 769 11
14 682 760
641 140 816
327 463 35
524 731 22
81 656 429
219 159 491
790 451 18
45 191 846
113 405 91
42 408 854
368 372 700
296 119 227
795 205 662
777 223 104
744 618 742
632 53 847
717 344 618
615 702 8
681 415 26
661 281 329
359 198 632
739 741 515
234 782 966
645 532 632
517 734 990
455 501 458
659 479 166
518 737 262
741 569 524
450 436 193
75 356 666
638 206 742
795 467 736
727 353 108
466 472 841
73 620 97
172 686 792
399 128 426
664 84 22
168 238 343
763 130 318
463 402 157
453 526 154
668 222 86
683 168 420
559 48 445
331 533 284
227 148 280
752 786 250
421 563 187
5 361 575
662 220 581
653 69 350
169 650 45
701 322 99
201 505 437
662 772 908
742 35 608
514 296 874
702 625 87
667 489 51
461 403 328
215 489 323
111 270 459
554 287 391
587 633 161
323 247 435
292 604 675
612 61 705
404 157 633
621 522 969
684 30 629
41 333 291
751 131 16
83 245 757
771 50 351
368 386 434
393 414 310
695 534 658
344 506 144
368 113 551
812 136 487
297 437 508
351 75 589
439 662 114
433 272 956
1 260 387
736 174 12
672 20 39
764 94 869
474 443 643
408 466 739
609 515 297
203 129 943
292 535 575
272 278 404
509 185 939
630 711 770
577 46 187
139 391 25
610 347 710
310 167 336
336 514 851
18 90 784
789 746 522
485 486 992
5 592 676
336 207 882
802 687 494
276 737 462
471 65 947
794 425 904
185 6 990
352 500 787
269 304 985
803 751 449
600 189 243
175 746 983
419 437 929
351 467 116
303 513 369
292 229 663
533 256 19
365 753 545
759 98 615
300 714 332
717 61 134
621 381 834
152 289 475
49 389 511
359 197 593
492 4 615
270 101 652
181 27 635
295 142 989
181 272 75
480 541 609
70 625 814
622 154 172
127 48 331
667 282 243
37 583 213
326 7 340
76 786 890
565 449 675
695 678 119
561 99 739
649 576 368
593 586 745
77 56 417
237 567 38
150 601 143
388 319 526
568 234 41
638 164 258
479 606 662
779 253 873
516 774 594
620 97 986
355 195 673
331 257 258
183 58 954
626 197 190
697 264 111
506 129 789
668 313 839
20 363 802
807 536 254
36 125 730
534 401 691
456 446 766
244 654 360
734 233 28
493 582 744
114 169 594
198 206 317
742 391 896
151 597 463
682 667 458
207 393 320
505 783 716
239 680 761
432 360 729
157 321 356
324 375 674
545 22 858
567 240 695
281 730 225
84 128 818
699 741 515
675 359 966
664 451 639
654 248 640
325 346 491
801 341 382
401 98 688
683 609 395
532 285 441
309 321 541
340 660 553
391 456 393
279 692 677
617 123 887
319 576 802
221 558 557
631 270 880
241 444 515
534 353 630
25 691 342
395 586 757
446 789 642
3 526 305
629 208 376
746 22 387
165 31 148
750 309 825
51 661 487
143 178 719
272 555 356
259 603 283
159 301 503
695 721 957
486 531 579
75 704 445
773 652 658
494 695 171
715 212 219
665 255 373
670 201 191
500 781 49
298 412 502
91 758 726
526 28 697
170 338 579
374 763 890
597 356 269
772 719 92
210 599 292
585 584 133
381 287 185
105 365 541
559 672 88
137 233 760
122 696 978
127 120 401
88 515 192
754 307 503
265 175 210
547 450 786
659 454 795
528 435 237
108 766 52
61 745 774
451 457 895
772 736 492
182 41 84
414 795 741
356 283 202
404 576 86
514 512 190
93 395 417
463 713 475
218 108 382
56 501 459
384 489 101
637 118 690
284 588 453
220 705 409
793 631 755
518 495 52
383 128 424
549 608 831
750 602 879
712 474 746
331 9 169
641 306 954
528 152 175
271 163 756
424 21 172
370 151 575
153 566 712
501 533 8
452 225 708
639 641 999
281 298 911
36 424 982
789 151 312
145 797 970
166 569 287
250 447 744
685 110 663
492 773 838
351 650 613
636 453 575
468 744 932
434 299 196
333 373 271
477 280 377
763 533 619
109 255 536
126 44 809
557 477 641
259 790 575
633 480 538
406 61 80
527 291 103
536 69 497
82 617 347
277 760 58
418 523 427
489 352 5
195 421 645
320 767 646
753 231 302
162 765 680
655 62 301
729 236 466
342 445 974
412 684 578
119 351 508
306 734 230
418 698 326
176 310 423
64 153 118
233 454 308
169 662 271
254 239 315
144 733 629
414 443 44
776 80 642
568 230 593
756 510 871
698 321 202
144 627 715
565 457 941
725 39 432
60 280 419
547 753 9
529 579 453
265 344 765
95 284 326
322 12 18
70 47 862
162 748 441
303 267 417
36 143 306
426 479 90
37 746 619
619 270 568
361 787 29
725 687 161
374 660 164
619 281 362
771 705 386
487 201 759
722 272 451
201 114 129
293 524 221
361 274 541
159 657 247
480 80 814
306 400 833
338 111 129
745 559 371
714 290 748
490 579 706
563 292 352
506 27 398
345 685 685
512 707 349
626 129 770
112 667 493
194 90 372
88 757 494
384 186 320
424 774 302
737 77 352
330 795 112
263 376 552
563 133 882
482 516 115
325 486 38
629 567 906
650 318 198
544 637 859
187 595 242
810 797 77
174 184 872
339 201 519
717 65 338
247 583 693
522 540 944
407 467 136
280 560 963
524 604 14
373 298 791
160 530 171
708 748 802
813 742 34
794 140 609
790 511 84
716 582 446
221 8 135
506 111 816
713 761 738
622 315 488
636 474 593
698 247 290
648 630 711
164 224 464
439 733 382
372 269 341
480 783 242
9 785 468
620 446 525
663 581 437
544 541 647
625 590 187
472 543 206
417 616 380
157 91 285
672 490 601
184 60 943
588 751 336
688 67 67
537 114 64
207 762 345
601 331 178
55 428 767
793 44 519
593 607 365
78 710 422
698 690 850
33 243 495
373 527 360
207 515 903
490 438 367
73 256 565
97 455 145
560 357 568
124 747 212
12 232 691
718 192 463
28 353 831
374 240 723
430 121 162
787 150 985
102 380 814
564 705 428
500 654 182
314 738 835
755 811 675
478 710 152
27 144 95
255 414 385
686 728 17
712 358 942
261 430 356
49 295 664
254 480 357
593 115 389
33 720 832
765 604 585
755 653 700
558 224 431
459 429 694
231 139 681
140 170 262
694 566 898
376 698 972
367 198 449
287 353 91
823 1697
619 373 577
296 529 579
371 393 184
470 102 367
26 465 63
96 479 727
201 219 869
766 136 192
340 575 798
674 12 34
734 134 546
165 153 645
437 479 37
84 769 586
727 150 927
64 570 382
674 400 393
353 171 128
185 727 389
535 254 982
7 135 144
368 207 376
525 499 435
762 57 163
598 707 707
822 407 930
442 664 680
665 146 881
384 167 728
813 614 56
500 131 867
470 653 668
789 388 934
214 823 907
548 816 927
487 326 411
202 776 964
556 570 130
501 822 339
565 315 19
238 105 117
352 30 725
340 528 886
99 692 409
516 637 227
216 694 293
234 686 579
108 441 635
291 166 667
384 228 313
226 373 150
440 799 333
43 268 722
420 442 262
399 747 175
51 575 516
377 257 838
362 378 766
79 435 675
519 466 683
152 234 358
89 42 822
703 470 686
569 494 887
6 208 894
250 322 695
276 637 436
439 4 432
819 427 556
506 97 709
75 482 416
819 25 646
592 733 620
13 48 465
571 725 653
513 746 31
65 746 595
271 391 313
85 79 577
534 90 187
268 594 20
299 590 390
634 95 838
310 312 548
523 532 335
86 465 389
534 81 287
473 153 435
546 252 432
440 313 347
609 644 442
698 257 484
626 134 231
521 629 307
429 30 644
412 742 30
99 207 666
667 112 142
6 587 231
746 18 624
38 480 435
805 469 551
371 491 304
88 781 252
281 207 423
327 194 136
9 317 900
675 215 505
48 112 717
342 233 438
320 396 456
117 376 246
745 235 929
550 518 3
321 354 122
150 97 330
413 716 158
602 126 516
439 726 848
789 206 142
248 699 273
268 740 181
372 775 694
571 198 708
7 296 73
48 189 221
298 329 217
517 192 652
96 274 331
635 586 866
120 520 596
698 82 363
8 536 687
735 619 642
219 669 997
326 737 941
816 128 299
59 640 347
275 36 378
80 271 251
375 436 685
764 812 311
521 604 156
590 81 827
324 20 904
595 588 70
300 155 359
650 453 820
650 235 795
198 108 196
399 576 479
663 521 239
252 390 136
397 175 855
671 358 852
467 308 863
447 582 392
379 386 3
428 810 322
373 449 416
803 715 248
536 162 718
660 171 610
390 292 299
206 688 963
106 348 273
767 39 236
141 739 751
770 610 320
739 624 525
719 715 250
111 755 215
522 282 27
561 479 253
693 271 395
408 257 447
290 563 768
611 47 956
569 512 91
650 447 431
428 575 567
45 716 470
389 366 650
196 612 792
102 55 477
653 290 754
293 247 880
805 598 857
168 555 989
671 275 415
312 14 338
105 593 986
125 452 559
331 374 172
796 760 601
492 683 937
299 98 555
416 443 310
426 696 205
583 137 22
553 782 861
305 495 21
536 97 189
467 134 342
111 370 922
201 225 821
646 43 514
547 786 651
612 343 598
641 58 707
436 354 714
777 744 869
552 684 694
90 408 979
604 689 409
576 711 978
421 696 157
182 41 397
487 290 202
602 259 710
233 428 729
462 778 306
57 18 883
255 734 219
299 540 384
740 765 710
33 477 766
731 508 357
600 442 494
717 375 521
167 185 390
311 581 948
316 813 614
809 649 598
115 799 160
97 588 142
526 281 552
498 778 122
362 65 851
168 114 155
300 512 106
570 148 127
509 657 507
658 617 59
402 436 94
647 782 84
688 73 988
727 54 513
514 574 418
653 36 747
612 299 917
2 117 99
121 484 298
820 520 72
441 823 742
134 654 883
705 418 927
516 474 377
791 309 821
676 695 156
47 653 11
609 434 839
200 302 491
758 2 312
46 271 572
49 19 512
225 371 240
678 637 924
404 346 469
737 652 409
437 479 1
626 124 275
773 473 590
726 291 750
778 397 814
15 757 781
555 385 6
332 497 538
143 530 603
711 679 989
557 172 128
245 409 596
765 773 647
611 120 702
746 309 969
86 559 678
577 551 652
77 91 54
102 238 914
674 35 314
93 440 676
716 117 475
189 296 126
233 781 703
158 600 473
563 88 767
454 357 619
444 237 132
493 698 417
345 654 816
366 67 532
130 501 273
60 558 742
726 675 36
119 285 566
648 132 456
683 207 923
385 113 458
242 554 288
702 483 142
132 306 321
624 133 64
646 617 957
74 798 833
187 508 297
177 721 356
91 373 587
681 154 158
564 120 684
406 357 16
475 254 990
790 329 903
675 198 376
8 350 830
233 119 226
40 210 233
537 629 206
534 145 697
46 718 420
405 488 107
314 817 906
441 229 733
363 660 792
817 124 310
41 425 711
575 9 41
475 210 876
374 17 28
182 570 763
570 217 981
652 716 429
157 804 691
443 544 722
151 303 396
790 811 649
438 76 523
146 330 703
47 353 27
453 107 793
250 201 674
452 292 793
233 131 271
685 498 479
455 259 407
203 133 267
658 108 150
191 146 175
694 600 305
412 433 82
486 648 213
509 471 236
486 612 457
382 695 506
515 447 901
673 197 178
699 293 541
355 583 763
402 501 937
448 768 853
629 47 51
458 360 682
14 814 979
437 347 52
717 628 503
276 409 407
821 774 757
722 513 161
498 394 299
484 284 348
274 561 971
375 499 882
133 279 384
526 794 343
290 106 564
386 226 338
764 759 325
664 324 443
709 85 527
85 381 577
468 611 502
317 552 622
707 359 551
762 139 709
192 680 288
427 122 94
713 452 965
388 735 860
294 300 101
749 222 628
281 507 654
648 731 506
133 357 448
518 107 94
423 530 175
550 47 832
346 353 65
444 341 745
173 97 117
96 781 406
102 344 150
161 227 937
105 438 856
504 458 134
362 260 823
798 759 519
403 115 248
88 23 888
95 486 925
777 504 752
676 395 242
