18
842 897
737 576 -93
623 479 650
888 432 407
578 72 586
125 94 560
372 203 922
484 742 -198
192 293 -811
795 484 -996
44 291 -807
23 159 -188
393 282 -430
310 477 423
819 523 -500
612 387 -300
730 500 -370
48 69 -263
303 705 994
549 268 243
307 733 198
295 854 513
2 357 -568
851 277 -566
517 390 499
179 359 -428
101 253 673
337 667 -224
662 906 329
494 382 -445
238 776 786
623 240 -163
213 258 100
358 705 -107
230 842 -493
312 872 516
839 759 260
884 353 -436
170 426 13
626 799 741
509 334 -686
872 879 368
267 526 -269
233 459 644
29 465 -873
679 218 -761
198 496 804
802 561 -47
844 30 -371
301 687 -966
303 737 719
89 799 -60
560 373 225
292 263 -791
595 25 965
555 536 -183
98 410 -45
769 310 -423
860 328 -891
763 114 391
684 139 514
619 554 185
883 529 -275
575 330 818
10 852 -151
217 816 -458
831 185 -437
351 683 915
233 74 -483
476 465 645
323 532 532
100 726 -954
332 629 502
738 89 707
830 55 -408
590 723 1
294 47 -798
176 460 759
210 780 -854
806 840 35
743 579 989
284 250 240
627 843 314
394 444 -559
428 473 -597
286 389 48
222 563 -451
449 164 606
298 373 -714
120 359 892
20 604 409
7 55 -223
182 468 482
776 31 -470
575 623 139
660 242 -811
424 592 -806
517 84 419
653 759 703
666 602 -890
503 612 131
126 533 -129
648 812 875
724 702 -834
817 872 200
272 223 -873
286 753 -199
114 306 -199
596 264 706
132 328 247
653 507 -961
469 166 650
650 573 613
349 260 876
807 569 -194
683 904 297
695 879 166
594 703 -477
488 149 -852
187 586 829
628 778 -338
128 829 634
669 209 -520
615 441 287
13 40 -859
270 426 849
199 667 -943
386 33 547
696 841 -245
628 745 -899
100 275 989
544 625 558
147 677 -569
451 336 27
559 317 37
848 314 -466
173 903 91
203 821 -584
764 420 685
784 742 -164
736 301 572
667 645 584
499 643 -57
483 576 -211
787 139 925
481 338 -205
285 298 870
6 697 155
220 747 -909
290 336 -520
788 69 -733
636 518 -904
241 578 144
367 574 140
26 175 218
789 25 266
80 251 999
605 808 383
856 90 403
770 867 -691
882 535 -822
124 250 -20
259 47 -230
554 613 -820
247 404 52
650 679 193
574 294 -728
552 288 -391
353 563 226
942 918
711 196 721
735 454 93
365 29 772
94 253 2
405 4 689
579 655 -646
863 60 -304
768 376 -814
190 11 -454
287 28 -462
123 553 248
305 461 601
802 788 90
29 856 381
441 841 958
829 136 -405
818 715 -175
275 137 686
635 497 -809
852 372 -819
734 533 -980
404 162 -534
5 610 434
709 933 65
108 626 -803
473 205 856
917 693 -675
403 182 -352
195 407 541
247 881 -311
461 81 -371
670 704 797
520 607 367
665 550 -629
833 167 -723
416 942 341
707 770 -523
43 579 807
512 891 -665
34 401 -334
315 606 693
483 703 -932
677 463 -376
356 694 -9
136 351 -17
594 411 70
91 500 -533
586 480 -439
362 304 758
558 842 -467
72 680 662
445 255 352
25 129 359
452 506 368
840 615 -899
139 357 -551
758 367 -899
591 164 -929
837 858 -71
932 22 738
27 728 714
258 7 823
141 408 612
900 552 182
809 459 -84
684 860 214
276 852 399
579 358 897
100 86 100
114 95 124
120 184 -714
113 149 -542
722 532 372
269 748 -679
696 924 932
345 923 270
551 191 895
639 935 548
762 481 -579
134 32 944
337 705 230
627 182 -18
309 104 -223
1 784 92
167 166 -473
735 660 -51
416 180 -196
24 728 969
279 914 658
174 691 371
901 838 -936
922 61 972
124 689 590
829 177 957
846 16 518
62 151 266
15 270 559
432 3 -410
771 223 -2
387 445 -566
553 392 -68
870 902 15
398 814 -596
864 389 -846
2 728 911
727 385 -349
687 832 672
100 588 -238
352 29 -378
490 180 259
514 314 -909
72 648 616
328 645 -390
496 819 377
853 196 259
626 99 83
574 363 613
37 798 -669
263 914 262
167 214 -527
124 779 371
597 827 -820
691 596 -454
500 765 100
193 746 -653
714 246 -423
351 121 -746
826 553 154
893 842 -738
575 554 861
867 770 -458
317 670 -427
69 755 -783
825 366 -923
194 811 -645
375 645 869
170 597 35
815 154 -591
545 507 731
372 44 -118
191 522 860
837 502 816
247 514 774
156 48 -202
215 678 817
17 862 964
308 319 -491
152 28 -34
80 180 215
810 889 -3
18 342 237
368 163 -741
768 907 301
116 80 -919
447 806 -414
467 46 -919
875 442 -457
860 739 543
380 227 249
625 88 -246
316 89 -390
611 433 611
392 91 793
324 555 469
118 282 758
757 525 953
165 884 700
778 502 444
23 132 -873
478 632 -814
205 390 668
649 526 -279
729 130 128
517 260 -283
215 80 473
776 568 -453
24 819 733
184 927 958
711 549 -228
593 432 -856
263 916 -985
371 893 -580
23 798 -591
728 161 154
813 745 -796
707 232 -48
674 769 92
353 709 320
397 115 720
316 878 712
530 931 931
219 679 404
699 727 -329
663 678 -932
47 369 920
848 824 -986
304 679 206
529 38 -133
629 753 -74
850 816 -548
564 868 -700
506 482 -249
83 329 -216
634 471 -299
881 355 -469
708 374 -600
172 438 3
311 760 338
530 468 948
889 548 -258
698 579 -611
655 718 -762
152 518 397
681 613 451
155 101 -656
320 122 -204
649 318 -923
602 502 385
368 524 -145
382 667 731
428 517 249
791 8 -661
119 505 469
237 126 -409
384 283 715
213 373 -586
518 24 560
424 883 -918
349 539 204
22 174 -939
643 910 130
570 559 19
919 795 610
440 828 -189
48 196 -780
313 137 367
240 303 -785
828 290 605
464 213 210
325 708 807
258 508 -99
500 753 -228
821 791 496
890 579 -883
122 299 27
816 89 174
906 771 -632
544 832 308
362 220 200
763 496 900
506 803 919
680 759 850
121 824 -739
283 275 -564
255 746 957
210 768 -331
640 508 876
273 566 836
343 853 754
45 463 -836
588 797 -223
457 47 131
455 808 -809
292 353 -78
456 222 -368
761 250 147
154 323 -707
343 532 -888
479 274 842
897 824 998
64 859 -477
81 101 898
739 800 -661
143 91 51
235 836 608
492 818 -847
696 320 313
439 902 766
94 318 -535
291 52 302
438 800 -850
369 469 289
940 191 833
664 797 966
417 646 -963
527 471 121
882 602 371
549 312 398
536 401 766
134 383 952
63 361 -262
200 936 344
49 39 742
109 242 423
924 912 569
671 910 803
223 288 97
723 793 795
641 721 826
503 894 292
364 659 387
673 636 676
786 30 -514
656 193 23
920 422 689
219 490 -768
310 297 -78
12 930 954
820 381 852
588 708 -716
140 781 554
793 662 -913
392 553 764
458 207 -861
659 559 831
696 805 -277
808 602 455
396 360 668
367 407 311
43 666 -929
574 819 -748
908 183 200
43 331 -440
885 312 -690
589 162 -965
55 745 477
574 88 -740
897 169 717
803 550 -916
317 696 -291
462 456 932
462 599 -154
639 337 65
682 747 -637
585 525 225
877 850 -321
710 213 470
901 539 804
338 793 -661
53 54 -130
349 919 592
706 316 -337
545 17 -67
389 305 859
573 407 -436
317 34 41
834 847 320
681 319 -609
571 696 914
157 562 -507
854 267 583
617 925 -167
742 896 981
185 349 798
155 577 -170
591 539 -811
316 342 -798
333 3 -398
905 483 -77
356 554 407
819 423 403
665 424 983
809 375 -329
111 309 -216
396 881 306
316 254 -636
367 229 316
172 639 -470
374 193 -143
313 603 634
655 761 -960
751 829 -137
632 318 402
940 39 -682
427 387 -214
379 372 349
638 852 -702
258 76 -175
372 677 -75
15 157 955
571 93 -547
514 716 -841
94 720 -20
128 173 554
865 311 -770
434 896 -850
18 214 909
359 213 -410
348 268 875
337 812 283
791 863 72
112 686 -27
289 822 511
793 549 506
399 543 620
505 318 718
889 620 7
928 213 -68
453 215 -88
198 229 859
838 927 -374
129 508 665
706 866 493
85 196 482
732 800 -311
217 897 -677
575 119 262
52 759 -916
796 570 409
858 753 -953
563 67 -247
710 826 251
43 332 239
692 285 769
553 383 467
246 247 -529
72 760 -31
293 458 -632
172 304 449
339 61 -644
503 88 -543
540 262 -187
126 927 557
389 706 974
889 875 246
291 362 -724
918 543 848
781 367 602
471 739 -65
570 241 929
133 282 -801
69 510 -727
350 919 -68
216 489 483
471 370 28
832 712 465
861 282 833
538 917 -802
181 552 365
130 850 -703
937 329 -137
637 155 -138
244 535 -983
486 806 585
391 89 266
783 623 758
331 235 52
103 786 82
502 144 673
395 940 745
682 545 -172
444 741 920
152 349 376
494 732 35
515 255 -328
125 637 -355
52 121 237
917 546 105
673 713 -539
595 754 391
443 707 -485
850 747 -12
117 779 548
311 686 -948
200 436 774
71 117 -691
214 657 -338
233 882 -547
414 604 776
83 56 511
363 126 -150
363 918 692
930 462 974
729 622 -764
348 386 -782
737 356 -189
886 333 413
448 569 401
356 480 939
204 746 378
537 232 -852
521 21 -335
250 235 193
856 263 769
632 73 221
759 304 991
744 626 539
394 342 449
512 43 -150
67 157 724
357 917 413
391 346 -669
434 210 -233
65 883 -355
678 169 -591
713 577 332
704 48 -310
213 566 -468
681 315 -842
913 655 876
560 297 -250
132 645 -84
842 445 -909
856 118 -268
175 607 214
704 58 -745
503 938 -942
495 103 -765
38 758 -468
153 120 399
406 898 -154
619 573 -999
310 866 -305
316 770 224
843 416 -260
287 621 -52
583 407 -983
298 942 57
638 58 251
205 686 -358
710 676 -292
330 89 -255
231 390 615
445 884 -242
196 126 -169
130 563 41
383 230 926
770 323 -330
529 440 787
860 126 633
262 725 -816
742 474 -846
761 626 -725
746 922 -638
555 687 889
109 812 -68
522 364 613
66 148 384
926 627 696
358 938 -279
131 124 -623
767 719 941
440 506 -997
395 62 406
95 913 228
112 337 662
507 636 43
73 563 -654
494 170 722
233 602 -696
462 202 -588
236 211 132
114 542 220
918 834 538
99 34 -945
384 854 703
697 924 583
580 708 739
737 341 245
112 88 -883
632 327 -314
428 841 410
27 81 868
72 727 -628
827 808 399
597 515 -169
299 59 867
172 789 943
394 248 -644
603 171 265
891 514 -847
477 547 -337
940 725 -557
194 773 643
882 778 -955
763 504 273
492 608 820
576 911 -800
643 879 -737
378 901 82
80 856 -984
654 59 358
890 500 907
146 227 -108
495 360 90
168 43 705
741 229 525
828 488 -197
332 144 196
191 45 -463
256 50 -915
100 887 416
20 462 282
206 145 341
479 675 -224
371 121 -908
83 818 -284
198 647 903
328 26 -485
520 545 98
470 699 -176
687 83 -222
48 253 298
33 326 265
571 800 660
383 425 424
40 297 -206
911 49 -302
563 586 843
104 553 343
790 772 857
331 774 828
709 92 634
721 107 26
200 758 -673
755 76 -166
131 553 165
837 633 922
381 351 -141
577 618 -191
452 26 16
255 662 -554
42 469 553
481 124 -332
850 497 -66
404 137 -885
249 141 -269
711 456 545
901 487 803
224 191 263
70 399 491
706 446 -199
341 710 599
277 503 385
121 193 484
762 132 -483
883 778 -320
442 525 -814
36 860 -387
814 698 -478
89 80 -728
315 168 881
132 403 -935
437 842 218
90 566 -665
587 115 -244
20 126 -176
924 564 18
557 752 -174
668 608 900
108 707 -605
546 406 -68
829 556 -763
842 199 526
191 783 93
482 433 -974
120 455 423
505 675 -699
83 931 -870
342 890 -538
377 672 -84
74 673 819
592 506 -345
23 328 732
171 745 -160
128 8 194
104 60 -929
242 373 -909
519 841 -620
722 914 885
423 860 154
81 923 -492
898 363 306
876 714 688
730 416 -558
487 738 400
561 530 -313
755 427 -652
618 513 549
466 11 -828
401 578 -26
858 517 695
152 443 -170
543 29 567
247 485 -163
431 650 -474
62 415 -486
147 55 920
340 583 -798
651 165 -244
235 625 -407
624 732 -560
390 129 373
637 927 274
455 425 721
211 44 629
39 85 -167
432 34 -852
870 241 -762
108 13 766
11 881 716
874 684 221
385 617 -909
39 645 382
424 323 -571
273 662 -567
744 440 -652
692 687 -966
579 812 840
618 558 666
557 344 848
562 457 -207
834 129 315
7 834 562
117 39 -292
47 763 -651
171 712 -643
476 97 409
859 659 843
275 382 -290
197 349 524
721 357 -562
448 830 122
177 742 449
395 489 -412
575 825 460
187 696 -45
45 540 -909
616 156 963
500 929 379
119 922 158
237 301 341
912 152 -979
355 434 -259
612 359 92
149 381 69
368 134 238
838 420 -997
10 736 -248
396 661 412
53 492 -255
856 412 363
378 745 809
295 75 992
814 321 -328
221 73 -627
38 791 887
498 4 -204
841 62 -664
890 586 636
481 202 645
474 395 705
161 593 -694
415 39 987
521 875 -524
321 725 -919
165 345 774
238 64 -445
259 527 68
385 566 560
109 395 -272
424 63 -960
313 288 -625
938 762 297
871 291 -227
70 662 -715
901 678 -52
13 336 -753
40 597 880
317 441 350
506 235 -82
655 377 834
624 287 609
448 760 -669
574 935 405
31 59 928
581 338 671
120 778 -448
151 150 122
51 133 -546
636 441 -710
416 810 434
266 304 612
9 64 -246
240 216 -368
43 708 -482
506 507 -890
248 814 -927
35 776 -645
290 550 651
202 687 -690
160 682 794
384 848 -763
503 515 -316
779 405 645
339 121 -475
394 424 -169
752 89 221
935 785 530
213 839 440
800 368 -574
404 599 -941
834 614 -42
800 80 883
324 223 175
842 465 -11
568 308 -455
514 103 750
829 642 295
691 480 -428
165 752 -118
116 281 906
400 316 78
76 184 -232
588 832 -909
722 268 -858
539 480 -218
792 626 -691
22 523 -72
223 788 787
827 240 -155
506 840 505
28 833 174
643 936 639
557 850 -526
215 879 -691
429 868 25
540 511 735
928 286 305
452 441 62
876 351 907
451 149 268
754 213 -394
278 848 522
832 580 -671
581 374 545
313 500 373
359 582 -100
781 195 -698
914 598 -973
56 925 -514
245 234 -245
487 757 -405
238 897 467
146 88 -146
275 189 -659
433 7 -100
866 402 928
525 484 -344
419 330 440
830 507 -161
47 159 791
554 920 -372
564 88 -972
350 214 -802
869 598 304
894 670 -692
853 585 248
549 8 93
540 277 -830
840 920 790
335 551 -311
681 130 -698
125 282 -145
686 921 -327
286 811 975
724 314 -991
680 295 -452
175 241 -804
238 45 965
653 310 -904
942 855 -957
112 510 379
878 90 941
388 915 686
821 321 -774
85 26 -200
293 757 -701
69 228 -731
483 55 633
641 61 422
663 632 903
439 78 -394
537 426 -27
261 82 20
7 186 979
476 79 622
740 612 -146
26 827 -780
594 46 -16
79 50 0
749 240 970
597 539 64
90 788 576
857 222 -811
74 315 -261
616 337 366
382 413 637
900 338 164
22 877 544
26 283 -212
423 546 256
703 363 -185
332 733 712
747 333 985
325 116 131
646 442 -519
553 39 -914
717 551 -683
672 790 -435
436 354 -16
734 355 339
653 678 962
253 432 -113
305 862 -293
917 449 -664
569 612 546
320 817 173
946 825
57 109 -961
657 480 -141
907 112 -511
683 187 -192
754 523 466
677 80 -261
644 532 989
568 928 -26
304 244 -628
519 273 785
285 873 -972
651 163 -174
865 763 -7
383 429 -508
47 871 -7
427 776 881
789 768 -834
499 854 665
240 366 904
70 796 637
516 552 -481
252 878 -372
934 319 480
863 927 542
835 111 -909
599 154 -621
780 678 848
897 407 20
742 798 -413
127 628 -172
784 390 -522
165 417 555
722 510 241
402 35 788
14 49 676
170 445 -707
425 764 -544
457 43 -245
140 581 -450
864 648 84
464 379 763
831 885 536
125 102 957
567 536 -21
703 862 -818
301 638 309
869 828 -104
444 8 266
280 856 -469
773 637 -870
664 327 263
778 27 811
764 872 165
417 628 -338
31 541 441
571 726 -176
604 704 -381
365 526 797
465 765 -53
316 15 -363
470 821 712
42 287 -505
105 883 -647
667 62 -309
66 703 4
520 586 -142
534 217 -569
265 763 971
501 497 770
417 607 248
173 872 -896
72 356 222
762 532 181
850 61 -661
922 722 -803
729 8 -977
135 535 -907
839 198 521
598 204 170
10 432 -829
68 763 -781
499 160 610
529 455 -415
329 745 113
175 210 -285
352 290 -603
469 163 153
289 927 -543
266 360 898
1 218 44
436 38 85
115 551 -291
309 596 -592
83 943 244
355 910 -650
91 93 69
614 110 -564
134 770 62
267 582 585
234 126 -926
416 779 -149
118 74 688
321 348 -373
263 113 -384
744 3 -405
245 66 179
819 507 199
359 186 366
427 380 -261
577 288 -175
592 872 381
79 193 963
231 44 -121
524 107 -360
341 393 136
814 49 -704
755 672 -831
399 633 451
208 374 203
640 834 256
653 341 -789
601 205 -808
336 223 362
732 398 443
899 905 614
398 768 218
519 55 704
812 711 -102
903 63 331
707 494 966
389 935 -494
775 33 89
579 256 992
872 576 -340
876 282 235
130 233 624
447 11 -432
410 665 -614
198 303 -497
30 936 889
784 877 -952
542 428 -585
917 798 971
223 544 576
52 764 932
666 35 -114
784 40 341
684 757 990
211 448 141
825 730 554
720 613 587
295 483 659
717 25 71
270 414 888
211 540 -799
182 595 -735
615 45 -33
94 409 516
70 516 -258
463 888 -430
215 151 -910
387 250 -345
939 696 -668
609 598 -690
11 700 813
171 824 887
446 714 -39
22 85 258
269 887 -291
231 95 -139
925 691 -583
611 762 787
37 767 544
20 160 -931
178 673 178
8 806 -256
14 260 -84
246 336 -219
499 673 108
79 853 110
715 911 694
904 584 796
895 70 360
766 903 161
866 927 755
511 425 202
84 164 -393
170 820 -827
443 900 174
712 849 815
858 99 -871
545 604 -37
672 582 -556
411 829 67
886 560 958
688 903 90
506 880 -551
57 103 -320
157 624 -831
375 478 630
103 528 683
385 8 578
162 557 359
168 686 87
58 471 753
861 314 972
643 376 -267
732 72 -841
281 294 -986
706 923 563
173 178 -886
132 377 -992
41 617 163
443 215 -916
629 833 -179
254 945 -428
593 541 525
256 690 -355
340 35 -669
218 571 -690
480 295 679
717 231 -736
468 169 -318
765 753 270
295 132 146
326 574 866
118 787 641
818 172 -842
408 486 -272
528 157 -600
777 481 683
17 58 -344
316 580 753
876 843 889
910 768 -682
700 633 327
210 841 -804
748 852 705
767 531 867
163 132 -727
645 688 251
776 139 -968
251 869 -558
487 453 871
343 934 -19
356 430 748
518 679 -784
214 914 -556
26 471 -543
743 451 971
169 326 -39
98 749 -911
911 784 -642
239 426 662
350 186 641
918 784 -14
415 351 814
303 782 -545
10 23 460
932 934 47
200 351 550
321 864 -555
272 568 -494
85 381 -917
256 98 108
635 278 877
432 628 -214
125 604 -291
788 281 -308
761 734 -23
146 386 -72
409 95 356
189 559 905
215 98 -54
406 731 629
933 917 317
631 836 -210
465 55 -424
313 292 562
887 273 566
672 294 317
874 765 187
824 313 871
98 548 -133
813 941 -733
629 50 -358
100 335 -23
177 410 -360
95 717 23
818 686 -160
460 552 -83
198 417 549
7 470 -548
233 417 234
377 443 325
917 268 -152
833 570 -177
533 794 -270
339 345 594
445 439 900
279 732 273
86 168 -839
204 189 -113
424 94 -250
460 430 83
254 11 205
42 234 250
814 72 83
923 677 986
343 801 -419
176 540 -421
59 664 -940
339 584 -333
535 331 663
241 407 380
733 27 -803
808 887 259
315 599 -859
569 939 385
216 266 272
368 724 59
608 641 246
636 83 -846
402 287 131
353 820 484
750 52 -569
377 112 782
437 259 253
917 40 -209
783 571 -827
780 341 -473
343 852 382
105 239 678
62 923 92
270 517 -810
22 846 -209
816 940 763
650 571 -396
280 383 172
832 743 302
673 448 -508
771 848 805
725 661 -755
823 143 -120
431 565 686
332 772 628
128 44 355
50 761 -494
448 289 368
534 403 450
813 728 110
607 482 525
147 76 837
556 391 58
283 452 347
374 631 854
182 357 -625
759 909 -633
450 386 -990
497 660 -727
187 569 -175
809 935 38
70 198 -479
323 379 663
389 609 234
287 200 839
515 385 189
76 668 -714
787 917 509
745 504 911
297 43 -520
377 572 67
457 417 136
181 650 764
654 840 252
731 803 184
805 894 -391
625 819 881
74 366 76
467 433 198
841 739 -945
489 59 -560
335 103 -956
916 171 818
928 687 -971
620 916 703
465 236 -528
621 139 472
620 622 114
87 762 -692
424 880 -832
787 769 -686
268 308 3
321 524 -717
507 383 26
931 515 486
578 80 728
830 401 -319
945 857 341
610 771 39
519 479 -168
550 398 326
109 637 -944
138 746 449
419 799 -878
745 586 604
599 382 736
610 131 -517
87 460 595
489 158 -876
819 906 453
172 789 -370
874 161 -254
176 190 519
326 803 232
414 359 115
21 824 -96
363 253 423
300 890 -855
433 608 960
574 737 835
72 303 22
814 124 -999
379 243 -734
756 942 -528
797 7 -210
148 857 54
769 886 516
394 483 329
385 650 -510
168 723 -840
152 192 -721
210 807 870
203 571 -972
624 532 -917
946 167 591
25 693 425
754 838 438
876 930 96
350 209 672
716 333 453
535 436 -773
818 293 971
431 711 -258
451 198 -96
497 729 -204
287 564 41
603 153 472
245 112 154
634 358 469
251 124 108
596 765 699
307 757 -946
70 484 -801
18 598 -866
893 619 -524
575 382 916
188 113 -752
817 705 -934
38 823 -668
251 148 291
151 795 216
109 795 -701
58 96 346
442 783 -574
937 695 -293
